94.30526123	97.14675022	100.1839651	101.3119315	100.7163001	98.91032807	97.30238983	95.05815686	93.56186451	92.47139078	91.40727221	90.08317421	88.76231598	87.68708788	86.68165024	86.11015736	85.59618738	85.08810537	84.37386505	82.9826633	82.26951465	82.15699037	81.87812093	81.62705118	81.72246126	80.98138346	80.24960566	80.00099454	79.73558466	79.7022482	79.61429417	79.68300987	79.82150585	80.22015316	81.04317431	82.15771406	82.91983922	83.88840712	85.5862771	87.61879421	90.05329286	93.25161172	96.97519363	100.2741096	103.4167967	105.6944254	97.29299462	98.74074981	99.24671644	99.03160994
94.33635738	97.16395608	100.1895755	101.2668231	100.7410233	98.94161542	97.31760304	95.05344003	93.59900289	92.45099636	91.37324172	90.08350373	88.78410543	87.74509003	86.75684014	86.16237774	85.60090881	85.07529802	84.29828921	82.91592487	82.25088217	82.12294337	81.83297332	81.60062673	81.80038943	81.03382022	80.37434413	80.08791392	79.78674879	79.58141915	79.53156478	79.55768118	79.6688029	80.03935426	80.89371254	81.9518862	82.71989565	83.79585759	85.58160931	87.6834192	90.20248855	93.41592348	97.11251938	100.3801686	103.4945734	105.7485247	97.40906325	98.80376713	99.26706589	99.01100425
94.54652509	97.31232069	100.2340023	101.2431022	100.6486634	98.86027809	97.3045682	95.11236588	93.6291231	92.46942183	91.32772309	90.03660888	88.83781334	87.87515112	86.89503045	86.25157884	85.58292705	85.02873184	84.42553406	83.14183582	82.50970463	82.25241612	81.74154223	81.40374675	81.79092506	81.12762922	80.44382922	80.01343324	79.46134074	79.28855803	79.46293258	79.77080743	79.9309828	80.23947138	80.79016583	81.710785	82.53152173	83.81733831	85.72947544	87.82367887	90.20868858	93.29260634	96.94006831	100.2578987	103.4299432	105.7185065	97.26857948	98.69462187	99.21825164	99.02120812
94.40371517	97.25355068	100.2168488	101.2621634	100.7141198	98.91883658	97.31084203	95.08244038	93.6415929	92.4855715	91.41258407	90.11593088	88.85197133	87.80411353	86.81767441	86.20085999	85.561228	85.05117241	84.3164374	83.018027	82.34267464	82.2577984	81.87707639	81.61059797	81.78086542	81.05278496	80.30951653	79.98231747	79.6468978	79.51750438	79.56953106	79.71017051	79.82528388	80.1444837	80.85209419	81.868665	82.69847182	83.85184216	85.66928848	87.7838648	90.22829809	93.38652703	97.05993322	100.3673495	103.5043377	105.7707067	97.38058597	98.78367309	99.26562019	99.02324574
94.25898465	97.06972341	100.1189003	101.2585953	100.7599294	98.97995122	97.34617296	95.06442989	93.59679508	92.48440846	91.4204518	90.08126411	88.76173517	87.65417124	86.63365755	86.08286353	85.56134062	85.07447746	84.23641099	82.78889514	82.09033439	82.06919401	81.86626812	81.70799966	81.7704574	80.9795255	80.18252147	79.83138104	79.65588949	79.56100761	79.33286683	79.38346762	79.57977687	79.93383209	80.89131094	82.04875639	82.7910375	83.78361304	85.526708	87.59807525	90.17559983	93.44254433	97.13176521	100.3968343	103.5046973	105.746501	97.42554969	98.81544609	99.26514766	99.00335284
94.41450073	97.24293036	100.2113764	101.2470697	100.6905633	98.9034605	97.31583108	95.09233509	93.64885459	92.49318939	91.37496416	90.0571102	88.79795221	87.76222108	86.77127606	86.17386229	85.5956183	85.05267235	84.34789315	83.02564592	82.38055938	82.16930202	81.79053722	81.53146972	81.80342227	81.11675896	80.36977808	80.05517798	79.63542893	79.48433484	79.54704777	79.80761328	79.90070722	80.28610036	80.93013516	81.90328004	82.69665915	83.87220138	85.65948929	87.78310969	90.21053879	93.34537552	97.01740053	100.320573	103.4751247	105.7430007	97.35072929	98.76649779	99.26918998	99.04263115
93.61864088	96.8820479	100.162842	101.3211366	100.7915108	99.0149137	97.43303996	95.14354343	93.55449755	92.29162061	91.20972465	90.03904951	88.98928557	88.12588841	87.20988193	86.49046849	85.69480496	84.97326791	84.09022254	82.47708982	81.65435119	81.38779117	81.07439515	81.10004285	81.82329583	81.5221157	81.06917473	80.73126334	80.20033735	79.92697157	79.8361982	79.85488239	79.80650023	79.87781243	80.36012374	81.23388385	82.15852661	83.58514027	85.69889242	87.91245801	90.40814524	93.4950729	97.08964683	100.3552635	103.5106514	105.7887327	97.43515421	98.83234455	99.28945181	99.01158555
94.28496104	97.08630139	100.0991171	101.2157692	100.7501002	98.97052866	97.36274808	95.09255536	93.62839086	92.4796381	91.41574499	90.08343578	88.74379537	87.66878441	86.67896976	86.08223746	85.57145808	85.09073569	84.3384383	82.87191807	82.24988579	82.13484379	81.87428189	81.58545064	81.76622457	80.93317615	80.22851674	79.92849515	79.69018813	79.58584957	79.54035323	79.6099785	79.73989374	80.16416514	81.04721972	82.07262291	82.81411738	83.90446595	85.64805141	87.70406412	90.27486446	93.50482936	97.17535666	100.4444171	103.5602078	105.7950985	97.52682678	98.88414825	99.31301089	99.02538623
94.33249575	97.28088715	100.2545585	101.2490902	100.733117	99.05796448	97.62102735	95.44948643	93.96268137	92.64607113	91.32291815	89.76524334	88.37239225	87.23290701	86.2149268	85.65441603	85.26105696	85.08323216	84.77455836	83.74387222	83.25392325	83.00981425	82.38251941	81.80351968	81.58571008	80.37859427	79.26829717	78.54952491	78.0795046	78.25034815	78.96149596	79.7306235	80.4362172	81.09704753	81.88444955	82.67937101	83.38651164	84.47354277	86.11734538	88.00188403	90.31709693	93.35423931	96.95828253	100.2868861	103.5144639	105.8150936	97.57864134	98.8810126	99.30357199	99.01349421
94.37425797	97.27049871	100.2397511	101.2280888	100.7300675	99.08501057	97.61957393	95.42750769	93.94348787	92.63616498	91.26315105	89.74457174	88.39753425	87.28422112	86.26473898	85.69676301	85.28347256	85.05982439	84.69354304	83.5475483	83.10110391	82.84469483	82.24343222	81.68133705	81.69538774	80.54554863	79.48491283	78.84224573	78.41018479	78.51579612	79.06299822	79.75061445	80.36574115	81.01516337	81.74541644	82.61545055	83.36580521	84.46315942	86.09790411	87.97758618	90.31849418	93.37439194	96.97939996	100.3147544	103.5409902	105.8383548	97.62192043	98.90465822	99.30312638	99.00044142
96.22647901	98.42406043	100.7302146	101.2191892	100.1216851	99.08072635	97.68849041	96.30350267	94.76045666	93.80419053	92.79125175	91.88864041	90.68698522	89.77192464	88.86761817	88.13413761	87.50838788	86.60493765	86.24939055	84.83753463	83.78698545	83.03421606	82.60678755	82.03747428	82.45049205	82.2210382	81.66644957	81.8019647	81.60855875	81.51879517	81.68496755	81.85314007	81.67785532	81.60574975	81.20290208	80.84151059	81.01802603	81.06158849	81.74275981	83.82730919	86.9444853	90.8091732	95.55027033	99.95393653	103.6926892	106.0759023	95.14556155	97.312941	98.51221558	98.93525815
96.41143294	98.50714845	100.7648935	101.2310369	100.0596788	99.04373	97.5899882	96.2574862	94.77138077	93.8420463	92.79495142	91.87935754	90.69222798	89.86950115	89.0185647	88.23504728	87.54939009	86.64354351	86.27869588	85.01440166	84.05700795	83.09396038	82.49787397	81.89140786	82.3319401	82.2430396	81.87661888	81.91064502	81.59608181	81.43207224	81.73003945	82.10583101	81.98556701	81.72399897	81.15228316	80.65048308	80.85834413	81.08278214	81.97435649	84.03666397	86.99229637	90.68556227	95.37157566	99.77142045	103.5951876	106.0431526	95.07625497	97.22363482	98.42278028	98.89792171
96.42508504	98.51889476	100.7756932	101.2412864	100.0195837	98.98292182	97.54052289	96.22399191	94.76812583	93.87890554	92.81991006	91.88888357	90.7415842	89.93138185	89.0845505	88.31698192	87.49949546	86.58284855	86.20350126	84.9482146	84.06024308	83.14884275	82.32404243	81.68799043	82.20312067	82.21987764	81.92345802	81.97469685	81.5576444	81.35695325	81.57958261	82.07949363	82.08567685	81.83930457	81.15665471	80.57204928	80.80475883	81.17210487	82.18225489	84.28678035	87.24422405	90.81244664	95.38646542	99.73349167	103.5708423	106.0500072	95.16855707	97.28351672	98.44452719	98.91065561
96.3561936	98.47057094	100.773376	101.2573277	100.0930759	99.07409546	97.64511926	96.30115939	94.77342999	93.81179375	92.81531681	91.93115779	90.73787979	89.84748105	89.00032403	88.25735225	87.63081699	86.71852783	86.28443106	84.86033428	83.83946558	83.03701872	82.65818103	82.17660133	82.59501643	82.36202785	81.84251566	81.86905909	81.64398385	81.48304814	81.64297223	81.81938531	81.71918702	81.58523142	81.24684596	80.85256347	81.05358865	81.07802915	81.79271728	83.80304363	86.89124901	90.68108283	95.39185202	99.80548716	103.5856859	105.9919782	95.00546687	97.20154701	98.44621531	98.90913476
96.37074041	98.4852703	100.7619515	101.2392385	100.0735048	99.07060185	97.66440513	96.31357498	94.79038925	93.8445249	92.80690307	91.90412773	90.70554792	89.80410221	88.90099628	88.15534074	87.56496983	86.69841767	86.30238907	84.93404962	83.93768567	83.17028592	82.7145904	82.17107469	82.52215477	82.28519814	81.69546494	81.76637444	81.59335006	81.46468013	81.66224379	81.8942236	81.82315835	81.7011142	81.33591009	80.93970835	81.04255961	80.98425459	81.66078685	83.73969804	86.81892641	90.67012084	95.43525522	99.86046094	103.62382	106.0143973	95.06286581	97.23623441	98.45804114	98.91552614
96.30765335	98.38585936	100.6735546	101.2025507	100.0461671	99.05291293	97.61930607	96.27906195	94.75615182	93.83633159	92.85235829	91.98051992	90.78565462	89.86392397	88.95624148	88.17623752	87.5904822	86.69773667	86.29265852	84.83471613	83.76444424	82.88801153	82.50634357	82.09754211	82.55536057	82.19544773	81.65425167	81.7605252	81.60311508	81.57986205	81.88052487	82.06354188	81.82857059	81.63971787	81.31384907	81.00888943	81.15868842	81.02783618	81.56982745	83.44611646	86.50580022	90.38445615	95.28432485	99.7951318	103.5984767	106.0026336	94.95921856	97.17843907	98.41993701	98.8898632
