86.58271564	88.14393273	89.70297465	93.05486628	92.69392955	91.09520394	89.55698212	88.16969134	85.82319723	84.10229274	82.45589038	81.01941743	79.84528875	78.83229699	77.87725218	77.13143627	76.27934461	75.77591744	75.29832534	75.18990659	75.04254826	74.45790203	72.91735949	71.47295389	68.3729442	64.39680557	61.60056976	58.07777851	55.30710677	54.51248759	54.35456682	55.01104821	58.8128065	62.16565245	65.38048499	69.6290923	73.50952595	76.30360868	79.2702727	82.33521988	85.4157314	88.71030704	92.15762522	95.17483609	97.58728933	98.48601203	96.71845068	92.25683335	85.98369957	76.4284313	71.07484998	69.13569667	70.48933776	74.27604906	81.66864495	86.13392613	87.6550117	86.09074654	82.44790084	78.35661621	74.38337809	71.90874871	71.6924573	73.25818216	75.01749761	76.17798179	76.83647511	77.06657405	77.03000667	77.07509183	77.40728547	78.12727143	79.07899958	80.29944775	81.66768046	83.25850282	85.09223841	86.88458537	88.17335374	88.42992391	87.64747088	85.99490372	83.92180138	81.51105374	78.78685002	76.31049176	74.73115534	74.23332927	74.85646452	76.69508744	79.04095414	80.66044433	80.19078015	77.65510386
86.70321942	88.20469565	89.75334634	93.07715989	92.71900486	91.12918467	89.57622088	88.1774252	85.84499054	84.11418515	82.48130783	81.06515057	79.83866341	78.85577135	77.7707503	76.95739002	76.03815621	75.51398366	74.99596741	74.85434453	74.74223467	74.15198964	72.73784752	71.16935675	68.0600915	62.80656944	58.70374886	55.3935943	51.94764319	50.75270687	52.15166741	53.77543425	57.25836057	61.27815117	64.99257822	68.99202901	73.23935746	76.05799775	79.14506922	82.25739026	85.3051983	88.60610588	92.08479499	95.12205465	97.5803986	98.51453448	96.75608944	92.28379774	85.98424446	76.60695017	71.30908446	69.35108811	70.70034623	74.5267771	81.75191973	86.16422114	87.68567236	86.12097736	82.31426265	78.20322491	74.18984464	71.740885	71.49131066	73.21945915	74.93818909	76.11045746	76.76977407	77.02888267	77.03703574	77.17069566	77.5006116	78.22336769	79.14031566	80.22295892	81.51459921	83.11112856	84.9213618	86.7614879	88.1287587	88.40849006	87.60700273	85.95881232	83.83884205	81.43872317	78.68170343	76.15969592	74.48674153	74.06002288	74.63244019	76.50651993	78.92943182	80.63812158	80.05381044	77.56334573
86.70591584	88.32994856	90.12323999	93.29485591	92.91127601	91.34243659	89.67165951	88.11835125	85.76015544	83.9872174	82.35312992	81.03756816	79.97590471	79.04927527	78.05531208	77.26437247	76.27829581	75.51108565	74.80288215	74.56477979	74.32652063	73.85452027	72.60067198	71.13325219	68.67581734	65.54125438	62.70455527	59.82302106	58.18029994	57.22506442	56.04555403	56.71666806	59.83393041	62.07902459	64.94344109	69.60337973	73.4406822	76.13659865	79.2867626	82.44702558	85.47223306	88.81350199	92.30401655	95.28797185	97.69485327	98.5571367	96.75812844	92.33723979	86.20076086	76.71288815	71.53836288	69.70821204	71.06631577	74.76642162	82.11758713	86.40705952	87.82281257	86.26548335	82.56346702	78.56087122	74.6434182	72.27465717	72.07753266	73.70942992	75.4552253	76.54635123	77.09026198	77.17742547	77.03895584	77.01288136	77.34765922	78.02561157	79.04186707	80.29460145	81.64309442	83.24311334	85.1058002	86.91483459	88.2333516	88.50650256	87.6850404	86.05932116	83.96456122	81.58466623	78.75421359	76.21752213	74.62106001	74.08431258	74.65061065	76.58797088	79.10709868	80.79458335	80.34883455	77.79661272
86.50686695	88.20465691	90.11140824	93.25293971	92.82916872	91.25095983	89.54615677	87.96053153	85.64743428	83.9651126	82.32615653	81.03087775	79.96170541	79.04014148	78.08321997	77.30458268	76.34548455	75.57822417	74.7799909	74.36931602	74.1329716	73.71716692	72.47673315	71.33271093	68.81886538	65.41535417	62.95061179	60.02454954	58.28903526	57.82405981	57.45463748	58.13249425	61.39570243	63.57254399	66.02796117	70.12685489	73.49569578	76.10009971	79.15766103	82.38091747	85.42399161	88.77437685	92.25852687	95.22334263	97.60535617	98.4713905	96.67913958	92.30425294	86.28172072	76.95144606	71.87999142	70.00325113	71.35768738	74.96238265	82.18421132	86.35584964	87.79770307	86.23527533	82.26142586	78.18433687	74.06419019	71.7682954	71.60183131	73.6080613	75.37345094	76.64732336	77.08339535	77.06992113	76.79474252	76.73635296	77.1282202	77.88015156	78.94590676	80.2716203	81.69097885	83.27038162	85.10259486	86.87520016	88.14163715	88.41922153	87.62483222	85.99425323	83.91537181	81.58681698	78.68452274	76.07060184	74.3632269	73.85218511	74.35733891	76.32684104	78.88558952	80.72648476	80.20817771	77.55611475
86.65048451	88.35897041	90.2519519	93.29211581	92.84262603	91.27522635	89.55963832	87.96783782	85.58654838	83.89199949	82.26611543	81.04114976	80.05384823	79.23390737	78.3654766	77.54747299	76.60502688	75.67664014	74.84695485	74.37894865	74.19043914	73.62095988	72.48940025	71.44850907	69.29186741	65.99115609	63.82553237	61.27258816	59.33741019	58.94436384	59.09373561	59.80815725	62.82671533	64.92272065	66.95690496	70.3806511	73.45400211	75.89074452	79.08357973	82.30630887	85.40025406	88.80137358	92.29639979	95.26495266	97.6446073	98.48203413	96.67090886	92.26519948	86.22149891	76.82283256	71.72193899	69.9082342	71.3172715	74.94693692	82.23026874	86.43970624	87.83444805	86.24740192	82.38228511	78.32049371	74.38249146	72.09432091	71.93488384	73.86770977	75.64598912	76.7424234	77.15503056	77.18054463	76.9457173	76.87682891	77.17815541	77.95776288	79.00079589	80.2390696	81.65139646	83.34311811	85.16657734	86.91023567	88.19903862	88.46239835	87.62816996	86.03606328	83.99089433	81.63821807	78.93641089	76.23761187	74.56443846	73.999012	74.54271456	76.31973008	79.00448252	80.79274063	80.31660233	77.62792552
86.62876439	88.31753071	90.18135256	93.23343257	92.80020186	91.26197145	89.56049984	87.99511173	85.67033207	83.92359985	82.26508988	80.97177057	79.91482246	78.95408968	78.08397398	77.37947826	76.43350859	75.7235093	75.13054279	74.84175003	74.56046736	73.95145905	72.65905822	71.2841968	68.68885103	64.98576269	62.31729696	59.65212574	57.50727101	57.11431675	57.3923206	58.19558745	61.23444717	63.60396383	66.01121829	69.68417416	73.22621193	75.78064668	79.12959641	82.27115956	85.39586868	88.80659376	92.25196132	95.18930401	97.55298869	98.36327467	96.52982091	92.17580117	86.22405599	77.35243353	72.1972114	70.41449304	71.77241428	75.31440241	82.09021177	86.38464522	87.78140816	86.20780184	82.32995303	78.29545147	74.35574174	72.08618698	71.98895128	73.94039013	75.697871	76.78046732	77.17976023	77.11175388	76.8705967	76.87606758	77.25010326	78.02652433	79.12730325	80.33719945	81.66738945	83.25594804	85.05558841	86.77707735	88.08038921	88.35342111	87.57079274	85.97766803	83.95511128	81.63723846	78.82981396	76.12093228	74.49791907	73.90592582	74.41827379	76.30574161	78.9983865	80.71623685	80.34895292	77.64577374
86.42508881	88.39057749	90.50649994	93.45880566	93.02248613	91.46182508	89.65698389	87.94670359	85.57599036	83.86830408	82.25726156	81.08965508	80.19044737	79.41707979	78.59032765	77.84809196	76.9343835	76.13048029	75.40444548	75.22601977	75.17864631	74.6393404	73.50293197	72.09591324	69.83758523	66.65159282	64.39339515	62.18391374	60.51265957	59.96218738	60.46143912	61.52673348	64.14869602	66.30897862	68.36152457	71.10899902	73.78705389	76.0920728	79.22226707	82.36392082	85.52184677	88.94585931	92.44301744	95.34075839	97.67539443	98.43840028	96.60981961	92.33021925	86.43637119	77.2395585	72.34283256	70.60463984	71.92840762	75.422944	82.53528825	86.53621881	87.86083849	86.2987519	82.43302118	78.3818686	74.44959658	72.2211006	72.02923171	73.99690209	75.75859721	76.80426848	77.09747063	77.01980316	76.64187057	76.60363495	77.03084797	77.87070754	79.0220061	80.39128468	81.80563427	83.44051668	85.25454256	86.96038136	88.22120465	88.47436031	87.63417043	86.06327056	84.05429055	81.7676423	79.01827212	76.34436275	74.65743394	74.02332407	74.43883516	76.23818959	78.93180878	80.75171702	80.36111805	77.58840384
86.52591443	88.44898147	90.53727334	93.50765741	92.99540803	91.41132384	89.65316105	87.95976979	85.59803693	83.92275897	82.29107823	80.94359306	79.9780474	79.04837388	78.08229929	77.23525617	76.42475453	75.72613876	75.20443043	75.2091134	75.37182432	74.79414171	73.41749761	71.97379162	69.33353689	64.66299973	62.09747721	56.7961107	55.20953803	54.34673963	55.68165556	56.87029397	62.65914323	64.60948147	67.38432613	70.7642208	73.7892598	76.24324299	79.50024322	82.58741757	85.67575455	89.01039916	92.48938395	95.37595585	97.71808266	98.4878115	96.65316724	92.34075595	86.32698979	77.97906415	72.96422634	71.24896239	72.60265089	76.19884327	82.44808585	86.59405733	87.91110691	86.30764624	82.33719367	78.25803202	74.20928713	71.82800246	71.68015404	73.71629825	75.50008732	76.64676759	77.15849667	77.08343999	76.83347583	76.80533568	77.18604357	77.94469828	79.04937263	80.3095052	81.67569976	83.3110385	85.13557631	86.88471588	88.17187458	88.47280224	87.65368473	86.03614755	84.01642022	81.69172809	78.87078723	76.18129092	74.41409525	73.87571977	74.32696072	76.20466736	78.89915466	80.79554114	80.30990633	77.78329263
86.54951727	88.22979647	90.03887865	93.19453702	92.75427244	91.23238316	89.60325059	88.12065899	85.87413689	84.16347388	82.48138695	81.08564407	79.88667354	78.83886273	77.85629307	77.10478924	76.33871396	75.88540236	75.52700369	75.54677497	75.5284747	74.81791204	73.11485292	71.21229466	67.93430965	62.75746256	59.98240986	56.62588188	53.40733642	52.29842103	53.11571951	53.78079604	57.61589989	61.56468053	65.13572517	69.54735188	73.3999099	76.13155428	79.32471373	82.47250646	85.57628882	88.86602073	92.25758867	95.1824649	97.54801657	98.3600396	96.55853482	92.1712321	86.03826193	77.75207531	72.61310755	70.73282056	72.0906408	75.78805787	81.98368609	86.27062263	87.77037743	86.16886037	82.15683302	77.93209977	73.93611392	71.62457513	71.42829643	73.33493862	75.18093374	76.35065084	76.77769616	76.98852365	76.94918404	77.03356954	77.40171548	78.1973513	79.13681819	80.35962524	81.68315948	83.23638289	85.05880336	86.84289099	88.14065668	88.40685525	87.56999576	85.89269515	83.80615267	81.45808104	78.76587143	76.24704721	74.64816879	74.16694824	74.70776439	76.54977399	79.04979399	80.80878714	80.37370565	77.64607305
86.72056649	88.17866151	89.73513037	93.06545679	92.67802242	91.09239189	89.61442125	88.19896671	85.96129514	84.23474295	82.55330858	81.09275265	79.81527676	78.66633163	77.53780356	76.78260297	76.00483352	75.59206741	75.32180272	75.34504928	75.30287689	74.69416305	72.75494946	70.8373223	67.71056371	62.8812241	59.15784071	56.69675209	53.42832897	52.66661406	52.42153937	53.82455567	56.98636036	61.04607554	64.16931475	69.38626921	73.40973863	76.19065673	79.33035615	82.55006752	85.59165898	88.8452232	92.25327994	95.22109928	97.59868903	98.46001018	96.6719228	92.2191269	86.07813652	77.0498269	71.86711774	69.94404497	71.29061059	74.9534101	81.84686946	86.13790726	87.66354919	86.12814037	82.2428474	77.98413575	73.98475325	71.46810286	71.20692965	73.00109367	74.91156731	76.09328225	76.83487012	77.07268293	77.07733112	77.16244373	77.47545679	78.17669251	79.14137479	80.29787041	81.60219904	83.22473334	85.03544873	86.84590142	88.17373977	88.45589991	87.63329193	85.97455518	83.8162627	81.44316567	78.68625269	76.08145241	74.57819268	74.18312076	74.76432349	76.62704825	79.17357991	80.7871674	80.26352063	77.83877232
