80.26009605	82.64942008	86.01141125	89.50268636	92.06884955	93.68555817	94.54951826	95.08480938	95.57825131	96.2038841	97.02038787	98.08297874	99.38321674	100.9429439	102.8256357	105.0835501	107.6493542	110.1110269	111.975055	113.0720317	113.3850156	112.925169	111.8663118	110.3941881	108.4863347	106.0866142	103.2562921	100.2763624	97.46271944	94.99104548	92.86758826	91.06843121	89.49018369	88.03073005	86.62576655	85.26907273	83.97115454	82.80700391	81.91335246	81.27850586	80.95363137	80.87753125	80.96058992	81.07767826	81.30001363	81.54686647	81.93756742	82.57452734	83.56414636	84.86297286	86.56471467	88.5503386	90.53510993	91.99250326	92.7001293	92.64429696	91.9700294	90.97981448	90.22335727	89.93306245	90.01600727	90.13608588	89.94318291	89.29527481	88.09227873	86.36773842	84.24866909	81.97074757	79.63892293	77.38464681	75.16376315	73.32970675	71.92701431	70.76856259	69.8148119	69.06432193	68.18905886	67.10279793	66.4294203	66.4126775	66.88171189	67.88402017	69.45592157	70.92214	72.27833836	73.75819397	75.46637863	77.40035203	79.29736767	80.50548831	80.90790308	80.43873178	79.31092555	78.03589787	77.20302757	77.00790283	77.47282028	78.44414956	79.48028426	79.83122084	79.26737769	77.96907385	76.04089111	73.78909305	71.63968692	69.71830846	67.48885496	65.09321909	62.45058168	61.07480544	60.57899188	60.97757909	61.69563951	63.15153307	63.74917411	63.5938413	63.05944285	63.2040574	63.97726112	65.2632229	67.52405526	69.99120802	71.33424905	71.41799582	70.89551928	69.6894084	68.38503383	67.56162203	67.02669796	66.5039344	65.99732056	66.10498044	66.75953405	67.51386541	67.84847647	67.30558689	65.65025048	63.03586172	61.08087234	59.96991058	59.69487842	59.52954188	58.22686801	55.91504233	54.08112172	52.42167316	51.22404752	51.77719441	52.73186799	52.71693965	52.20797395	51.9209428	51.36080659	51.28831129	51.69950052	52.55685246	52.5193428	52.06358199	51.67073105	51.40979493	51.17812026	51.55368836	52.10222655	52.01555413	51.61240307
78.84604941	81.06630428	84.73728186	88.84250667	92.22581424	94.1357696	94.96405228	95.29887687	95.60432137	96.13198745	97.00427433	98.18949361	99.62611207	101.2600528	103.1407308	105.3458924	107.8658837	110.3053204	112.1692327	113.2782089	113.5942651	113.1265015	112.065999	110.6107283	108.7181325	106.320921	103.4634921	100.4042748	97.51744755	95.01035664	92.96799451	91.32796762	89.96168937	88.65599668	87.25934636	85.6717374	83.94182074	82.41847474	81.3803512	80.89639219	80.95600338	81.42173922	81.88904571	82.15986254	82.18281941	82.00599499	81.93448958	82.29466949	83.1408972	84.57501858	86.53956592	88.7853957	90.86863567	92.29586588	92.89848314	92.80438745	92.15730581	91.24755631	90.57508775	90.27951817	90.25837424	90.26422632	90.04599316	89.44461377	88.36231515	86.73320833	84.52756845	81.90860115	79.12687395	76.72639418	74.85783418	73.55387193	72.99824618	72.85681191	72.4774287	71.55881788	69.9482434	66.91917397	64.94339163	64.36051047	64.96723935	66.73489431	70.07977271	72.6320137	74.14372753	75.07690709	76.15113164	77.65648618	79.24692977	80.49655934	81.19830746	80.9137705	79.54587936	77.90348646	76.80890748	76.56849968	77.22626908	78.60197402	79.87747129	80.13161437	79.36155135	77.95401227	76.23149002	74.46840259	73.12348405	71.5538486	69.29053222	63.6130917	60.26840541	58.62426694	58.36245499	59.31297875	63.90594975	66.3066477	67.0735665	66.47569037	63.41939435	61.48575298	61.34978791	62.5211032	65.05892562	69.57791487	71.66504713	71.40214558	70.4641827	69.42829691	68.55495568	68.71930775	68.98109603	68.26402404	65.98158153	65.39124365	65.72028744	66.59026747	67.35269836	67.87175934	63.65040102	61.73202252	60.34182567	60.04738633	61.01813192	64.64073463	64.1941683	63.12772214	62.09065856	61.3500857	61.00252408	61.58594827	62.12413011	62.22944321	62.10136962	61.86221736	61.579124	61.51316638	61.61937252	61.79630825	61.7971508	61.68690463	61.61607995	61.51296693	61.40048842	61.55555231	61.73880664	61.7127155	61.53109005
81.41116176	83.60686263	86.67463646	89.78286766	92.22550966	93.78626471	94.72238487	95.32398216	95.85959794	96.47985901	97.27763486	98.30483121	99.57996037	101.1523236	103.0552444	105.3320758	107.9063011	110.3736952	112.2309737	113.3242006	113.6370766	113.1796488	112.121453	110.648361	108.7366833	106.3410904	103.5202024	100.5625723	97.76620126	95.27636169	93.11320918	91.25422919	89.62702381	88.15046907	86.7792289	85.49488971	84.28614836	83.17083045	82.2895169	81.63745064	81.24243341	81.0699459	81.0844112	81.19068479	81.39581877	81.71831949	82.20733725	82.92701277	83.91075094	85.20901462	86.83525596	88.76428547	90.72641303	92.20506037	92.94394003	92.92509034	92.23714908	91.21705837	90.43042768	90.122851	90.19876981	90.34013418	90.13955919	89.4491914	88.21528246	86.44605033	84.37258073	82.17557081	80.03194551	77.8434104	75.66928841	73.65109034	71.92780364	70.56716858	69.44669209	68.61492346	67.87970249	67.4043767	67.09578682	67.17054269	67.61254922	68.46911831	69.49793358	70.65481011	72.06978846	73.65487828	75.52084508	77.64796651	79.5278429	80.64701427	80.99847496	80.57262066	79.4714321	78.27449088	77.48389217	77.28362791	77.65047934	78.5268849	79.51774478	79.87074938	79.42090494	78.06126165	76.11974819	73.77581215	71.58914116	69.53525998	67.56958706	65.44252394	63.11074267	61.8247921	61.00400618	60.90135794	61.34987246	62.17652716	62.40183098	62.36774787	62.39336068	62.76492091	63.83708985	65.44772886	67.77184435	69.92720895	71.1967888	71.48985221	70.93097834	69.83189417	68.49323772	67.37852322	66.59409364	66.09196677	65.78611635	66.08354811	66.71012417	67.48503922	67.67667208	67.07628516	65.49774805	63.66886932	61.62165717	60.44488158	59.96661762	59.50184993	57.78613774	55.13155393	52.58921359	50.36915475	48.6285112	48.19395651	48.60580627	48.56704521	47.88615322	46.56510583	45.2761388	45.39351145	45.87234964	46.73894804	48.08737714	47.31115036	46.78909461	46.33131942	46.08978678	46.08293721	47.87305774	47.65176789	47.40185202
84.38103701	86.29251034	88.49273122	90.72511565	92.43319194	93.63833088	94.51458636	95.33312969	96.10555428	96.85386399	97.61922282	98.50246367	99.62775805	101.1045583	103.0025734	105.3318494	107.9742534	110.4690002	112.3246909	113.4066109	113.7121532	113.2605554	112.2076832	110.7225868	108.7860653	106.3812399	103.6088644	100.7313482	98.02927989	95.58029315	93.36231187	91.28832257	89.38806518	87.72119387	86.36067092	85.31108274	84.57651782	83.9754225	83.38231292	82.67330782	81.82891636	80.98394544	80.36183707	80.18823723	80.52135329	81.31377053	82.37827019	83.54866646	84.66939107	85.80537982	87.13464716	88.7987142	90.64625132	92.15770925	92.99926635	93.04401064	92.32534015	91.19062496	90.28989106	89.97927135	90.17121979	90.44260205	90.32076789	89.52139512	88.07350912	86.19479207	84.22711347	82.3407044	80.62877468	78.79070318	76.58062319	73.76790256	70.63196227	67.80122424	66.16321386	65.69652118	66.37904442	67.93499461	69.5622375	70.4648716	70.60851412	70.05785917	69.51812959	69.63193846	70.50864054	72.2695189	74.98714308	77.90448714	80.0072634	81.04679128	81.1214944	80.57573596	79.60208534	78.79980617	78.32878617	78.22532547	78.24616356	78.72164242	79.48593355	79.94688992	79.70947617	78.60103142	76.22105559	72.80584968	69.91299514	67.82214449	66.59138218	66.30500554	66.57619788	66.53761218	65.66982047	63.91104225	60.3971874	58.33288073	57.89750639	58.66471233	60.6598586	64.51735198	67.12463119	68.25665016	69.29197697	70.45446994	71.40405471	71.97765549	71.96296835	70.88431925	68.40749847	66.08963321	64.90406396	64.83243464	65.63530243	67.40843425	68.55847649	68.59162645	68.16126437	67.63275651	66.85357783	66.20940537	65.04867221	62.07082164	59.2351006	58.10908218	57.60695202	57.87779156	59.46039092	60.51076118	59.72095719	58.88621662	58.18194884	57.90224474	57.99254373	58.50401353	58.64489785	58.62375803	58.22184123	57.80712507	57.69437563	57.90136167	58.04554826	58.30422262	58.22061709	57.84715744	57.61230192	57.55992303	57.77778109
84.07152686	86.10468697	88.48368673	90.85456489	92.67305215	93.89528954	94.78778192	95.5595746	96.29606237	97.02892447	97.81973484	98.73562122	99.89170251	101.3921569	103.2939424	105.6095676	108.2377667	110.7301225	112.5838536	113.6679535	113.9755452	113.5251362	112.4725454	110.9895428	109.0587773	106.652302	103.8681552	100.9814798	98.26054023	95.80495109	93.57991283	91.53534923	89.66620504	88.03898963	86.65691718	85.60512862	84.80273413	84.13545422	83.49138831	82.78566442	81.97568201	81.21181804	80.69108007	80.55392638	80.8687917	81.60216954	82.59143933	83.68186702	84.7646037	85.94478274	87.32240111	89.04105121	90.91031331	92.43475691	93.26799393	93.30726803	92.58689336	91.46507603	90.58433031	90.24821671	90.40221049	90.64106031	90.49194878	89.69785055	88.27711556	86.38659802	84.34922704	82.47662613	80.72471285	78.87552291	76.57954191	73.92788928	70.98177103	68.40322285	66.71148597	66.25840534	66.79407723	68.0350183	69.34711204	70.18595799	70.38289058	70.15457852	69.79394834	69.9891671	70.93072088	72.72426669	75.18512977	78.01214888	80.16747778	81.24970631	81.36277304	80.76563893	79.81428336	78.89101952	78.42453573	78.27742441	78.42376037	78.91402644	79.73597974	80.13642395	79.85464491	78.73241327	76.52409707	73.49810966	70.76822526	68.7559709	67.60341167	66.99134439	66.89511163	66.47216273	65.44238104	63.6659915	61.24730967	59.63259268	59.23290203	60.06729442	61.87532535	64.63437219	66.8011386	68.22237878	69.35039675	70.53460242	71.56876211	72.06422021	72.01728031	71.06583571	68.83899701	66.86639298	65.66504161	65.52720134	66.12553943	67.5454146	68.44846923	68.58222508	68.17361486	67.48756352	66.76884114	65.87561562	64.60830221	61.4768724	58.84399501	57.39485572	57.00750396	57.07966693	58.44900851	58.96773018	58.29200619	57.11660005	56.18552879	55.98399134	56.12768866	56.46744268	56.73533583	56.92231624	56.4302219	56.12725313	56.20799803	56.37087401	56.37510537	56.72760532	56.64850315	56.23704428	55.79234622	55.89274397	56.07059504
83.19744546	85.27609692	87.88862308	90.47039957	92.48014403	93.80863406	94.70567192	95.4277174	96.10718508	96.81717157	97.612883	98.559696	99.74995538	101.2598357	103.1456921	105.4245253	108.0173081	110.4769483	112.3126045	113.3943724	113.7226729	113.2919149	112.2622631	110.804708	108.8918653	106.4869826	103.6897698	100.7718976	98.02849497	95.57619531	93.3841663	91.40560697	89.6104748	88.01690239	86.64046108	85.52822379	84.62123235	83.86373938	83.17114899	82.48299199	81.75272909	81.14968832	80.74933163	80.64086912	80.90475145	81.52029383	82.34831395	83.32959054	84.41179596	85.63626611	87.10748052	88.8923613	90.7917606	92.3097377	93.11728657	93.13404033	92.42939563	91.345491	90.49769378	90.16890286	90.31211475	90.53372058	90.37214948	89.59903883	88.22036383	86.34835629	84.27402541	82.28204095	80.36565057	78.42145298	76.16238347	73.66968404	71.25607095	69.06960268	67.50607604	66.91814323	67.07435809	67.70694342	68.61227113	69.31838071	69.53815059	69.60794102	69.55916248	69.96323296	70.96371037	72.77348931	75.103161	77.75989206	79.8202995	80.96108095	81.16718792	80.61461142	79.58546004	78.64181048	78.09517587	77.93911777	78.14504164	78.78307374	79.59696222	79.97822219	79.62244627	78.44030094	76.21224823	73.32082832	70.55483042	68.47475923	67.01416366	66.13410406	65.66448967	64.94083109	63.8870657	62.56804392	61.05798136	59.78476365	59.91756838	60.72532046	62.13913097	64.02568101	66.03651679	67.31159808	68.71441341	70.13339313	71.29738592	71.78250399	71.68883149	70.692728	68.9552387	67.03842148	66.00193454	65.65065822	65.97940245	66.80788479	67.78310961	68.0719374	67.78351764	67.12516046	66.24841427	64.90912245	63.33496644	61.08837936	58.40875659	57.17581844	56.91247455	56.63939313	56.46795537	56.72824752	55.39052237	53.51379459	52.15859898	52.01822816	51.93183469	52.29157669	52.81099664	53.09514818	52.09780117	51.22275203	51.28998601	51.50339901	51.82516648	52.44053692	52.56316884	52.15567138	51.75565069	51.50550497	51.82171297
80.11906401	82.34541759	85.72197537	89.36950963	92.22847314	94.06210369	94.96305786	95.41309518	95.76515445	96.30682453	97.14795393	98.32289872	99.73983176	101.2228802	102.7451809	104.1689749	105.7182091	107.1792659	108.3537919	109.2230259	110.1328872	110.5690826	110.5102644	109.9111269	108.5963787	106.3257149	103.4679937	100.4148877	97.60001184	95.21068036	93.25849961	91.60910455	90.09436521	88.54935696	86.94520721	85.29413258	83.76641398	82.58099512	81.8358239	81.50807957	81.4975682	81.65094944	81.75914908	81.74257108	81.63198862	81.62390113	81.86853654	82.460846	83.50543856	85.00397717	86.84704035	88.89793819	90.87717666	92.30640665	92.97959241	92.93072241	92.29628818	91.35066277	90.59943461	90.26236557	90.27673309	90.34579446	90.15096854	89.50393853	88.32969431	86.60213261	84.37975783	81.94420194	79.50088902	77.21918333	75.27547138	73.78674717	72.69944069	71.79043888	70.97821771	69.89887348	68.51001205	66.85867507	65.92239007	65.84181382	66.43225465	67.84819649	69.86770572	71.54819217	72.85961814	74.17324636	75.65671908	77.5226921	79.37968447	80.61791783	81.18647288	80.78198319	79.51895537	78.15341846	77.27549982	77.09692058	77.63578122	78.76359024	79.83432248	80.13920485	79.48512952	78.20528152	76.40157754	74.3268165	72.32003814	70.32679655	67.95569305	64.06748021	61.34769027	59.77343949	59.51879281	60.27426333	62.78451771	64.32192683	64.89680833	64.16812433	62.96516242	62.30902428	62.69697113	64.29349779	67.05899341	69.94022128	71.55976233	71.80871169	71.12404901	69.96146671	68.89527913	68.31114908	67.91243712	67.12680065	66.24130801	65.94775838	66.51853496	67.34434467	67.91367004	67.24291413	64.66775685	62.46874279	60.74628852	60.07256207	60.57884252	61.84912873	60.63785163	58.88642271	57.3002724	56.10236165	55.24209499	55.97199141	56.57115804	56.7511974	56.61462746	56.42500471	56.13473238	56.24148946	56.40910611	56.67737214	56.71271498	56.29895715	56.09330309	55.99611867	55.83408878	56.14294415	56.57074698	56.48001377	56.23912367
81.57437467	83.97511644	87.07493926	90.10403235	92.3982926	93.8613679	94.73261977	95.34880614	95.92736923	96.59620598	97.40722149	98.41341553	99.6646145	101.2105768	103.1027979	105.3844951	107.9708876	110.4426547	112.3053454	113.4006604	113.714609	113.2622664	112.2073393	110.7291914	108.8062633	106.4022114	103.5883341	100.6392788	97.85810931	95.39121544	93.2266815	91.34143285	89.65509889	88.12994878	86.74211524	85.4865865	84.35275512	83.38098317	82.58297013	81.94421952	81.44914787	81.15891811	81.02858061	81.05393697	81.27877731	81.70165073	82.27111336	83.05394811	84.06518988	85.33191729	86.92598594	88.82283077	90.77528753	92.28130894	93.03472419	93.01902385	92.33414601	91.30721213	90.48781616	90.17274946	90.26025188	90.41672592	90.22084986	89.5197356	88.21963831	86.43974145	84.35905304	82.24780585	80.10951067	78.04127454	75.86178796	73.67719039	71.83409986	70.29376326	69.05255885	68.1486275	67.90390723	67.55264833	67.5549315	67.76964928	68.33482047	68.74292485	69.51946985	70.45000026	71.71309231	73.26636157	75.31920415	77.63347997	79.65186516	80.85058651	81.17924122	80.6480911	79.54130978	78.41939414	77.71758373	77.56975664	77.96237276	78.79711857	79.69657706	80.01439859	79.5825038	78.24734987	76.22584212	73.51755735	71.19557189	69.00135975	67.04216478	65.32723814	64.12129363	62.97410169	62.10885901	61.61043679	61.49438827	61.55272665	61.70219321	62.04402961	62.65764609	63.41176931	64.39454106	65.97885733	68.01911439	69.9528402	71.23229288	71.81005573	71.28690523	70.17621499	68.68553524	67.4154746	66.41204228	66.20083436	66.12974757	66.5885131	67.2965	68.00087995	67.94026146	67.29079684	65.96842291	64.09657494	62.15696293	60.57789171	59.51635845	58.70191767	57.87514891	56.47534427	53.16419943	49.30034197	45.31229436	41.15023322	38.31974142	37.58906602	36.47154305	36.53623521	37.43284769	38.18133359	39.28492623	41.33646389	42.68440061	43.29893142	43.03594616	42.29786964	40.64480403	39.81188613	35.64042645	34.98037208	33.89066379
82.74963332	84.89887865	87.63794629	90.39629481	92.46450499	93.82879507	94.74041683	95.43855662	96.06956142	96.74700138	97.5458125	98.51601233	99.73374621	101.2540642	103.147765	105.4447197	108.0459972	110.5234817	112.3830612	113.4749415	113.7865286	113.3342448	112.27754	110.7986147	108.8723573	106.4698534	103.6727909	100.7539064	98.00106875	95.54790583	93.3540541	91.40227105	89.65056218	88.09270181	86.70713679	85.51116352	84.50090727	83.68828508	82.9033453	82.19833003	81.61707451	81.14316482	80.83641319	80.83684828	81.13086248	81.66378839	82.41436763	83.29909191	84.34232582	85.57031626	87.0701515	88.88578223	90.7945182	92.30126686	93.08630977	93.10825074	92.40845318	91.33425005	90.49221889	90.1782813	90.29222319	90.48994841	90.33045446	89.56528663	88.2319412	86.39633329	84.28911888	82.25157222	80.28372506	78.20283759	76.01353614	73.74486177	71.59956273	69.61086725	68.28918351	67.54998463	67.45020016	67.73093366	68.33282556	68.80436866	69.10225315	69.336831	69.56543187	70.17722487	71.32922586	73.05985577	75.2780384	77.79047897	79.81975656	80.94296163	81.20364534	80.66813462	79.59699846	78.5369668	77.88235627	77.70230414	77.97872851	78.70827497	79.61587015	80.06661582	79.72100343	78.47500419	76.34784437	73.56016384	71.03766102	68.90674987	67.33535163	66.09590878	65.3305502	64.19784067	63.13969615	62.2917847	61.2205465	60.30275718	60.42941569	60.99414646	61.87478002	63.47865316	65.1810365	66.78935788	68.58363517	70.20263208	71.3494537	71.92932753	71.7049407	70.60391925	68.88835491	67.30529693	66.27456279	65.92008962	66.24148806	67.07828704	67.92023756	68.37825677	68.13941369	67.610893	66.45431141	64.90545238	63.26052527	61.19145896	59.47913224	58.21598793	57.71909807	56.90539566	55.63386959	53.7644634	51.30533567	48.5896074	46.40334264	45.58288014	46.04384311	47.31433885	48.2423955	48.97950706	48.19656351	47.12178514	46.81278011	47.18729978	47.61095599	48.13515849	48.15865649	47.07380084	45.9410111	45.45355854	46.39638596
83.00652586	85.21798623	87.93318517	90.60449157	92.62627983	93.95748404	94.84308107	95.53927097	96.19216795	96.87957016	97.66519353	98.62816519	99.83305253	101.3559454	103.2579001	105.5584457	108.1647774	110.6388351	112.491457	113.5800474	113.8878667	113.4335485	112.3806451	110.9021277	108.9795808	106.5811393	103.7926646	100.8805114	98.12798799	95.65923801	93.46003227	91.4986189	89.73357279	88.1387889	86.76236572	85.61866528	84.65461762	83.80140354	83.08741173	82.41427775	81.7963225	81.29040224	80.99561294	80.96039375	81.23599963	81.78366388	82.51602186	83.43033058	84.47762542	85.68851443	87.15628847	88.98010639	90.89587823	92.40182727	93.18786928	93.20160304	92.4894162	91.40194395	90.55458648	90.23521337	90.35275788	90.55705964	90.39876889	89.6545611	88.31201586	86.4617429	84.37050662	82.33422383	80.35508541	78.34586075	76.13377547	73.73414376	71.39565209	69.4152353	68.01496284	67.34393761	67.40911606	67.95869968	68.62094802	69.05247694	69.30544585	69.4719963	69.67621032	70.23056566	71.43709652	73.24284751	75.51000629	77.9937928	80.01159073	81.10413671	81.33496396	80.80941156	79.73670057	78.75032068	78.19023626	78.03291591	78.25976742	78.9354289	79.78017961	80.16032545	79.74335464	78.54531688	76.51182664	73.78448747	71.21424527	69.17601022	67.59167429	66.60127523	65.79900995	64.99059665	64.03279713	62.75750669	61.43525527	60.45911772	60.36187487	60.96185047	62.43669094	63.98515335	65.7243949	67.25497899	68.88116059	70.35223444	71.55197643	72.059031	71.72041489	70.52436051	68.73395418	66.96420839	65.88376723	65.60697209	65.91723356	66.67928972	67.57054788	68.07500273	68.00125519	67.42337412	66.3698957	64.73993768	62.94420104	60.88861792	58.77301234	57.61068595	57.38422184	56.91121753	56.31836572	55.23974036	53.49186465	50.98731654	49.38162377	48.52763844	48.76372512	49.18935797	50.10404859	50.55323704	49.98830888	49.23401254	49.40807295	49.71846551	50.01701321	50.331637	50.29004114	49.63407642	48.87728058	48.68890593	49.35116174
