86.58271564	88.14393273	89.70297465	93.05486628	92.69392955	91.09520394	89.55698212	88.16969134	85.82319723	84.10229274	82.45589038	81.01941743	79.84528875	78.83229699	77.87725218	77.13143627	76.27934461	75.77591744	75.29832534	75.18990659	75.04254826	74.45790203	72.91735949	71.47295389	68.3729442	64.39680557	61.60056976	58.07777851	55.30710677	54.51248759	54.35456682	55.01104821	58.8128065	62.16565245	65.38048499	69.6290923	73.50952595	76.30360868	79.2702727	82.33521988	85.4157314	88.71030704	92.15762522	95.17483609	97.58728933	98.48601203	96.71845068	92.25683335	85.98369957	76.4284313	71.07484998	69.13569667	70.48933776	74.27604906	81.66864495	86.13392613	87.6550117	86.09074654	82.44790084	78.35661621	74.38337809	71.90874871	71.6924573	73.25818216	75.01749761	76.17798179	76.83647511	77.06657405	77.03000667	77.07509183	77.40728547	78.12727143	79.07899958	80.29944775	81.66768046	83.25850282	85.09223841	86.88458537	88.17335374	88.42992391	87.64747088	85.99490372	83.92180138	81.51105374	78.78685002	76.31049176	74.73115534	74.23332927	74.85646452	76.69508744	79.04095414	80.66044433	80.19078015	77.65510386	72.93105253	66.63249348	62.71079085	61.36024192	61.62594809	64.64451232	69.06872909	70.96451419	71.03266908	70.96204191	70.03163444	68.54447222	66.6075098	65.12935583	63.68067109	62.68496879	62.18188867	63.14713999	64.71306939	67.19364604	70.24199662	74.17726524	77.90300042	81.23098515	83.46676945	83.76037516	82.5952734	81.22235217	80.10269603	79.49568601	80.1076126	80.95238489	81.74549204	82.68845284	83.62231081	84.10962354	84.66427027	84.98530532	84.77524086	84.16312742	83.60946335	83.01975046	82.28051884	81.43126494	80.91790646	80.70168134	80.91299787	81.05723871	80.50246289	78.36994966	75.94898956	73.18753393	69.83396882	66.3739733	63.31828474	60.28977435
86.70321942	88.20469565	89.75334634	93.07715989	92.71900486	91.12918467	89.57622088	88.1774252	85.84499054	84.11418515	82.48130783	81.06515057	79.83866341	78.85577135	77.7707503	76.95739002	76.03815621	75.51398366	74.99596741	74.85434453	74.74223467	74.15198964	72.73784752	71.16935675	68.0600915	62.80656944	58.70374886	55.3935943	51.94764319	50.75270687	52.15166741	53.77543425	57.25836057	61.27815117	64.99257822	68.99202901	73.23935746	76.05799775	79.14506922	82.25739026	85.3051983	88.60610588	92.08479499	95.12205465	97.5803986	98.51453448	96.75608944	92.28379774	85.98424446	76.60695017	71.30908446	69.35108811	70.70034623	74.5267771	81.75191973	86.16422114	87.68567236	86.12097736	82.31426265	78.20322491	74.18984464	71.740885	71.49131066	73.21945915	74.93818909	76.11045746	76.76977407	77.02888267	77.03703574	77.17069566	77.5006116	78.22336769	79.14031566	80.22295892	81.51459921	83.11112856	84.9213618	86.7614879	88.1287587	88.40849006	87.60700273	85.95881232	83.83884205	81.43872317	78.68170343	76.15969592	74.48674153	74.06002288	74.63244019	76.50651993	78.92943182	80.63812158	80.05381044	77.56334573	72.84381207	67.10334362	63.36921408	62.1369238	62.24532252	65.20906631	68.95706271	70.53146639	70.62941253	70.78559374	69.91632328	68.57547133	66.92356958	65.3099152	64.16123534	63.27598779	63.0942615	63.83838393	65.50293699	67.55844358	70.4710059	74.06032882	77.86379065	81.18677982	83.45280074	83.71576919	82.56814704	81.18880607	80.01918419	79.42028783	80.10897065	80.94000273	81.73328998	82.71501057	83.64086199	84.0936222	84.63337408	84.96272905	84.76013078	84.15234761	83.57803753	83.00149397	82.24638521	81.35671513	80.82055921	80.61164785	80.82538655	80.97832278	80.41135078	78.29951734	75.74152233	72.87176776	69.45880296	65.80659565	62.9203162	60.17368229
86.70591584	88.32994856	90.12323999	93.29485591	92.91127601	91.34243659	89.67165951	88.11835125	85.76015544	83.9872174	82.35312992	81.03756816	79.97590471	79.04927527	78.05531208	77.26437247	76.27829581	75.51108565	74.80288215	74.56477979	74.32652063	73.85452027	72.60067198	71.13325219	68.67581734	65.54125438	62.70455527	59.82302106	58.18029994	57.22506442	56.04555403	56.71666806	59.83393041	62.07902459	64.94344109	69.60337973	73.4406822	76.13659865	79.2867626	82.44702558	85.47223306	88.81350199	92.30401655	95.28797185	97.69485327	98.5571367	96.75812844	92.33723979	86.20076086	76.71288815	71.53836288	69.70821204	71.06631577	74.76642162	82.11758713	86.40705952	87.82281257	86.26548335	82.56346702	78.56087122	74.6434182	72.27465717	72.07753266	73.70942992	75.4552253	76.54635123	77.09026198	77.17742547	77.03895584	77.01288136	77.34765922	78.02561157	79.04186707	80.29460145	81.64309442	83.24311334	85.1058002	86.91483459	88.2333516	88.50650256	87.6850404	86.05932116	83.96456122	81.58466623	78.75421359	76.21752213	74.62106001	74.08431258	74.65061065	76.58797088	79.10709868	80.79458335	80.34883455	77.79661272	72.86048552	65.80481041	61.80081791	60.25950329	60.32623592	63.4170626	68.50494607	70.16129323	70.41515179	70.5223714	69.67631792	68.16849755	66.85287016	65.40197024	64.14086294	62.98348957	62.64862862	63.18017048	64.74076776	67.07092957	70.30732049	74.1447527	77.95374154	81.32587019	83.59313455	83.89094362	82.68559049	81.29230013	80.12998847	79.54843467	80.1879365	81.00765528	81.80415318	82.76159259	83.64465373	84.09212981	84.65146914	84.96441474	84.74420807	84.12310077	83.53864683	82.94470595	82.17124522	81.31122502	80.78650524	80.6148367	80.90193407	81.08990594	80.50435538	78.47430877	76.01185931	73.17879874	69.6603469	66.17419789	63.02422156	59.75531146
86.50686695	88.20465691	90.11140824	93.25293971	92.82916872	91.25095983	89.54615677	87.96053153	85.64743428	83.9651126	82.32615653	81.03087775	79.96170541	79.04014148	78.08321997	77.30458268	76.34548455	75.57822417	74.7799909	74.36931602	74.1329716	73.71716692	72.47673315	71.33271093	68.81886538	65.41535417	62.95061179	60.02454954	58.28903526	57.82405981	57.45463748	58.13249425	61.39570243	63.57254399	66.02796117	70.12685489	73.49569578	76.10009971	79.15766103	82.38091747	85.42399161	88.77437685	92.25852687	95.22334263	97.60535617	98.4713905	96.67913958	92.30425294	86.28172072	76.95144606	71.87999142	70.00325113	71.35768738	74.96238265	82.18421132	86.35584964	87.79770307	86.23527533	82.26142586	78.18433687	74.06419019	71.7682954	71.60183131	73.6080613	75.37345094	76.64732336	77.08339535	77.06992113	76.79474252	76.73635296	77.1282202	77.88015156	78.94590676	80.2716203	81.69097885	83.27038162	85.10259486	86.87520016	88.14163715	88.41922153	87.62483222	85.99425323	83.91537181	81.58681698	78.68452274	76.07060184	74.3632269	73.85218511	74.35733891	76.32684104	78.88558952	80.72648476	80.20817771	77.55611475	72.36141794	66.27773134	62.35361243	60.82792425	60.8640858	64.24414026	68.32672759	70.02399921	70.22535143	70.42188978	69.52330533	68.0594147	66.44021815	65.22098943	64.12784379	62.62666281	62.05243656	62.64797846	64.06273483	66.31437695	69.96406744	74.02646698	77.89293895	81.23625158	83.47986909	83.77351051	82.55211022	81.1276917	80.0233798	79.4262837	80.03234802	80.89289287	81.71662454	82.66378977	83.54731344	84.03330903	84.5862622	84.91763345	84.66488792	84.02775139	83.4129778	82.82020183	82.07135971	81.22188342	80.75237573	80.61546116	80.85494461	80.99640311	80.44103876	78.41256265	76.01317743	73.27028015	69.23056792	65.10629864	61.30392286	58.10705854
86.65048451	88.35897041	90.2519519	93.29211581	92.84262603	91.27522635	89.55963832	87.96783782	85.58654838	83.89199949	82.26611543	81.04114976	80.05384823	79.23390737	78.3654766	77.54747299	76.60502688	75.67664014	74.84695485	74.37894865	74.19043914	73.62095988	72.48940025	71.44850907	69.29186741	65.99115609	63.82553237	61.27258816	59.33741019	58.94436384	59.09373561	59.80815725	62.82671533	64.92272065	66.95690496	70.3806511	73.45400211	75.89074452	79.08357973	82.30630887	85.40025406	88.80137358	92.29639979	95.26495266	97.6446073	98.48203413	96.67090886	92.26519948	86.22149891	76.82283256	71.72193899	69.9082342	71.3172715	74.94693692	82.23026874	86.43970624	87.83444805	86.24740192	82.38228511	78.32049371	74.38249146	72.09432091	71.93488384	73.86770977	75.64598912	76.7424234	77.15503056	77.18054463	76.9457173	76.87682891	77.17815541	77.95776288	79.00079589	80.2390696	81.65139646	83.34311811	85.16657734	86.91023567	88.19903862	88.46239835	87.62816996	86.03606328	83.99089433	81.63821807	78.93641089	76.23761187	74.56443846	73.999012	74.54271456	76.31973008	79.00448252	80.79274063	80.31660233	77.62792552	72.24462687	66.30982614	62.20486124	60.64595031	60.79269114	64.45079859	68.47724876	70.34676425	70.56595764	70.73180941	69.76028933	68.27626271	67.09629996	65.8924403	64.20143388	62.93214877	62.29017938	62.51645287	63.99521965	66.75622754	70.22458088	74.2841277	78.0820132	81.38433455	83.68515232	83.92886268	82.67544593	81.22403066	80.11931553	79.52206389	80.1428716	80.97586312	81.84316908	82.76846508	83.64209735	84.10603186	84.68979203	84.99344946	84.75799205	84.13310058	83.53363939	82.94619099	82.21348349	81.38079043	80.85434384	80.66831033	80.91673529	81.03715862	80.48106922	78.52311961	76.18776647	73.30522373	69.63175939	65.54662233	62.0881424	57.93620279
86.62876439	88.31753071	90.18135256	93.23343257	92.80020186	91.26197145	89.56049984	87.99511173	85.67033207	83.92359985	82.26508988	80.97177057	79.91482246	78.95408968	78.08397398	77.37947826	76.43350859	75.7235093	75.13054279	74.84175003	74.56046736	73.95145905	72.65905822	71.2841968	68.68885103	64.98576269	62.31729696	59.65212574	57.50727101	57.11431675	57.3923206	58.19558745	61.23444717	63.60396383	66.01121829	69.68417416	73.22621193	75.78064668	79.12959641	82.27115956	85.39586868	88.80659376	92.25196132	95.18930401	97.55298869	98.36327467	96.52982091	92.17580117	86.22405599	77.35243353	72.1972114	70.41449304	71.77241428	75.31440241	82.09021177	86.38464522	87.78140816	86.20780184	82.32995303	78.29545147	74.35574174	72.08618698	71.98895128	73.94039013	75.697871	76.78046732	77.17976023	77.11175388	76.8705967	76.87606758	77.25010326	78.02652433	79.12730325	80.33719945	81.66738945	83.25594804	85.05558841	86.77707735	88.08038921	88.35342111	87.57079274	85.97766803	83.95511128	81.63723846	78.82981396	76.12093228	74.49791907	73.90592582	74.41827379	76.30574161	78.9983865	80.71623685	80.34895292	77.64577374	73.08863577	67.20093414	63.20168031	61.50632457	61.71549804	64.51496655	68.41322713	70.15250458	70.49950772	70.50488484	69.5300689	67.96861878	66.55834164	65.0033972	63.71801648	62.5143874	62.19710826	62.5273645	64.21048819	66.78481265	70.21954829	74.08735219	78.10725477	81.42443784	83.62355845	83.83147948	82.59530719	81.14573326	80.03251473	79.42445887	80.04871868	80.87130025	81.69506725	82.6388202	83.51811512	83.95786409	84.54582139	84.8767353	84.64555193	84.03104439	83.47846661	82.86793115	82.11790901	81.26286919	80.74282229	80.5623278	80.86252158	80.98399123	80.42692566	78.34988174	76.1497315	73.38828741	69.63987901	65.79190898	62.361515	59.05605033
86.42508881	88.39057749	90.50649994	93.45880566	93.02248613	91.46182508	89.65698389	87.94670359	85.57599036	83.86830408	82.25726156	81.08965508	80.19044737	79.41707979	78.59032765	77.84809196	76.9343835	76.13048029	75.40444548	75.22601977	75.17864631	74.6393404	73.50293197	72.09591324	69.83758523	66.65159282	64.39339515	62.18391374	60.51265957	59.96218738	60.46143912	61.52673348	64.14869602	66.30897862	68.36152457	71.10899902	73.78705389	76.0920728	79.22226707	82.36392082	85.52184677	88.94585931	92.44301744	95.34075839	97.67539443	98.43840028	96.60981961	92.33021925	86.43637119	77.2395585	72.34283256	70.60463984	71.92840762	75.422944	82.53528825	86.53621881	87.86083849	86.2987519	82.43302118	78.3818686	74.44959658	72.2211006	72.02923171	73.99690209	75.75859721	76.80426848	77.09747063	77.01980316	76.64187057	76.60363495	77.03084797	77.87070754	79.0220061	80.39128468	81.80563427	83.44051668	85.25454256	86.96038136	88.22120465	88.47436031	87.63417043	86.06327056	84.05429055	81.7676423	79.01827212	76.34436275	74.65743394	74.02332407	74.43883516	76.23818959	78.93180878	80.75171702	80.36111805	77.58840384	71.90557272	66.5559882	62.64420609	61.02217475	61.38414572	65.33087403	68.71812503	70.27759767	70.62240017	70.57984002	69.546758	68.16932104	66.88502518	65.78453436	64.38480415	63.12217466	62.28704808	62.48846066	63.77123516	66.55581691	70.12344458	74.29905596	78.29951086	81.57855751	83.71575086	83.94544675	82.65412732	81.29708801	80.24913806	79.64733294	80.23274679	81.08842026	81.85689488	82.75217536	83.62246408	84.08188008	84.6653506	84.9713356	84.70188954	84.08478304	83.50876322	82.92282472	82.2306974	81.43390063	80.90780124	80.73536638	81.033996	81.12690501	80.54050119	78.6324815	76.39541524	73.49636081	69.58502693	64.92765835	59.40460558	54.78493951
86.52591443	88.44898147	90.53727334	93.50765741	92.99540803	91.41132384	89.65316105	87.95976979	85.59803693	83.92275897	82.29107823	80.94359306	79.9780474	79.04837388	78.08229929	77.23525617	76.42475453	75.72613876	75.20443043	75.2091134	75.37182432	74.79414171	73.41749761	71.97379162	69.33353689	64.66299973	62.09747721	56.7961107	55.20953803	54.34673963	55.68165556	56.87029397	62.65914323	64.60948147	67.38432613	70.7642208	73.7892598	76.24324299	79.50024322	82.58741757	85.67575455	89.01039916	92.48938395	95.37595585	97.71808266	98.4878115	96.65316724	92.34075595	86.32698979	77.97906415	72.96422634	71.24896239	72.60265089	76.19884327	82.44808585	86.59405733	87.91110691	86.30764624	82.33719367	78.25803202	74.20928713	71.82800246	71.68015404	73.71629825	75.50008732	76.64676759	77.15849667	77.08343999	76.83347583	76.80533568	77.18604357	77.94469828	79.04937263	80.3095052	81.67569976	83.3110385	85.13557631	86.88471588	88.17187458	88.47280224	87.65368473	86.03614755	84.01642022	81.69172809	78.87078723	76.18129092	74.41409525	73.87571977	74.32696072	76.20466736	78.89915466	80.79554114	80.30990633	77.78329263	72.76881864	66.59708127	62.9583653	61.57593311	61.69796016	64.9449231	69.10629902	70.50979259	70.66503069	70.67682451	69.71455036	68.21661685	66.87640812	65.60693141	63.9181346	62.87099803	62.3250377	62.6406391	64.06452006	66.90028015	70.21376457	74.27612869	78.1671761	81.43416762	83.72662909	83.92128286	82.73847819	81.37823512	80.32226108	79.7124924	80.3030959	81.05426975	81.80157517	82.69617885	83.59057811	84.06363123	84.63612307	84.93267138	84.67090423	84.03129262	83.43080957	82.8293707	82.14300712	81.3139572	80.83373212	80.68251096	81.01844738	81.13120885	80.55736461	78.46685784	76.1833845	73.15534057	69.40960276	65.66385665	61.40444101	57.45264596
86.54951727	88.22979647	90.03887865	93.19453702	92.75427244	91.23238316	89.60325059	88.12065899	85.87413689	84.16347388	82.48138695	81.08564407	79.88667354	78.83886273	77.85629307	77.10478924	76.33871396	75.88540236	75.52700369	75.54677497	75.5284747	74.81791204	73.11485292	71.21229466	67.93430965	62.75746256	59.98240986	56.62588188	53.40733642	52.29842103	53.11571951	53.78079604	57.61589989	61.56468053	65.13572517	69.54735188	73.3999099	76.13155428	79.32471373	82.47250646	85.57628882	88.86602073	92.25758867	95.1824649	97.54801657	98.3600396	96.55853482	92.1712321	86.03826193	77.75207531	72.61310755	70.73282056	72.0906408	75.78805787	81.98368609	86.27062263	87.77037743	86.16886037	82.15683302	77.93209977	73.93611392	71.62457513	71.42829643	73.33493862	75.18093374	76.35065084	76.77769616	76.98852365	76.94918404	77.03356954	77.40171548	78.1973513	79.13681819	80.35962524	81.68315948	83.23638289	85.05880336	86.84289099	88.14065668	88.40685525	87.56999576	85.89269515	83.80615267	81.45808104	78.76587143	76.24704721	74.64816879	74.16694824	74.70776439	76.54977399	79.04979399	80.80878714	80.37370565	77.64607305	72.64487083	66.29661463	62.2870611	60.80732911	61.18837188	64.36983562	68.77901144	70.49003375	70.67727598	70.74964078	69.78401297	68.29240093	66.63110481	65.05205026	63.89737885	62.81876257	62.5490837	63.35642365	64.98686488	67.0695161	70.32217726	74.07266206	77.8715857	81.25355905	83.55148942	83.82882303	82.63916108	81.23236135	80.0875714	79.51206735	80.12919002	80.96155199	81.80411868	82.7643794	83.62587163	84.06774877	84.56411377	84.84636571	84.60705953	84.00650374	83.46523366	82.90158951	82.11011593	81.22410965	80.6846115	80.51642283	80.8334702	81.04280276	80.46713426	78.38256836	75.85210863	73.00721287	69.55052203	66.06891708	63.06654918	60.50393267
86.72056649	88.17866151	89.73513037	93.06545679	92.67802242	91.09239189	89.61442125	88.19896671	85.96129514	84.23474295	82.55330858	81.09275265	79.81527676	78.66633163	77.53780356	76.78260297	76.00483352	75.59206741	75.32180272	75.34504928	75.30287689	74.69416305	72.75494946	70.8373223	67.71056371	62.8812241	59.15784071	56.69675209	53.42832897	52.66661406	52.42153937	53.82455567	56.98636036	61.04607554	64.16931475	69.38626921	73.40973863	76.19065673	79.33035615	82.55006752	85.59165898	88.8452232	92.25327994	95.22109928	97.59868903	98.46001018	96.6719228	92.2191269	86.07813652	77.0498269	71.86711774	69.94404497	71.29061059	74.9534101	81.84686946	86.13790726	87.66354919	86.12814037	82.2428474	77.98413575	73.98475325	71.46810286	71.20692965	73.00109367	74.91156731	76.09328225	76.83487012	77.07268293	77.07733112	77.16244373	77.47545679	78.17669251	79.14137479	80.29787041	81.60219904	83.22473334	85.03544873	86.84590142	88.17373977	88.45589991	87.63329193	85.97455518	83.8162627	81.44316567	78.68625269	76.08145241	74.57819268	74.18312076	74.76432349	76.62704825	79.17357991	80.7871674	80.26352063	77.83877232	72.99791154	66.70807867	63.15776644	61.88202019	62.04292169	65.07205848	69.3141544	70.6582953	70.8057865	70.90594582	70.01095304	68.48938182	66.67240311	65.22533156	63.99562369	63.08991151	63.17166583	64.165351	65.67373787	67.65683174	70.6475142	74.16706358	77.89133337	81.14365391	83.47987082	83.77686088	82.60953996	81.17210767	79.98630298	79.36581092	80.01467447	80.88031916	81.7363979	82.74927866	83.67365021	84.15253821	84.6915536	84.99088128	84.76466834	84.20314407	83.61566907	83.01489174	82.22267099	81.37823742	80.80339081	80.62507384	80.88817179	81.09071207	80.46554702	78.38699225	75.90826821	73.09833762	69.74405712	66.40843391	63.5441922	60.94234619
87.002591	88.24284759	89.73329811	92.14214498	91.69767645	89.83359648	88.38240059	87.0418551	85.05213541	83.64515495	82.52604586	81.70681275	80.84758458	79.93583357	78.82147567	77.83071357	76.67928826	75.95895659	75.30436535	75.23549618	74.83423742	74.31177599	73.03610128	71.81905959	69.62101101	66.82509597	60.62546291	58.50068055	57.76209676	57.95661721	59.25184447	65.13854081	68.22001126	70.4565783	72.70585645	75.13106311	77.34757175	79.59322031	81.75951475	84.25311241	86.79040509	89.42008473	91.82807471	94.15035245	96.09644387	96.77867079	95.20567485	91.23633509	85.81225629	79.78802083	74.2054291	71.76866875	72.54255532	75.38971152	79.04366479	83.76069063	85.9114219	84.6800898	79.14423625	75.4497389	71.84904748	69.37810486	69.35988721	73.03113646	74.31167188	74.75009107	75.01479644	75.13319588	75.19869359	75.58597072	76.30807726	77.34809715	78.5197093	79.92200811	81.4322919	83.0774489	84.91438127	86.65442773	87.84222248	88.04934795	87.42822711	86.07363647	84.2570763	81.98609352	79.27949788	76.87329255	75.14924305	74.3535324	74.76251471	76.57570815	78.72917608	80.19262841	79.58921393	76.7292828	70.4105356	65.46802844	62.2412558	61.23978184	62.15369651	66.84747028	69.73765478	70.89306369	71.05179407	70.89194484	70.04516896	69.17894747	68.48497685	67.41937067	66.40148963	65.57344462	65.07322196	64.81817495	65.72524151	67.41525081	69.85034821	73.0062244	76.44904773	79.49350952	81.73492549	82.04262594	80.81879825	79.25085458	78.16589409	77.51360242	78.09657494	79.19684882	80.29035214	81.37131216	82.56701103	83.43910462	84.13077459	84.61493534	84.52204053	83.95760183	83.36601666	82.95057931	82.3890755	81.5848244	81.08177221	80.86129882	80.94398591	81.14871139	80.80805544	78.96600239	76.29051117	73.54003157	69.94212615	65.64653368	61.13258979	57.50295
