0.3	0.252307975
0.3	0.227065369
0.3	0.240295265
0.3	0.255482912
0.3	0.216390849
0.3	0.222450137
0.3	0.209223006
0.3	0.261195877
0.3	0.285073803
0.3	0.23113893
0.3	0.470472478
0.3	0.498293326
0.3	0.476986627
0.3	0.48137814
0.3	0.433683933
0.3	0.399121649
0.3	0.483045707
0.3	0.475724779
0.3	0.447827048
0.3	0.467944871
0.6	0.64348597
0.6	0.71941834
0.6	0.715754485
0.6	0.681288966
0.6	0.675329518
0.6	0.730703341
0.6	0.708696365
0.6	0.706214111
0.6	0.696485583
0.6	0.723151876
0.6	0.57846182
0.6	0.56586993
0.6	0.559605607
0.6	0.585763338
0.6	0.579675956
0.6	0.577991291
0.6	0.601709873
0.6	0.570459051
0.6	0.605018493
0.6	0.620112607
0.9	0.976120296
0.9	1.010551273
0.9	0.955020275
0.9	0.953637791
0.9	0.946635581
0.9	1.012015217
0.9	0.975778621
0.9	1.013673316
0.9	0.96801289
0.9	0.946470082
0.9	1.022940349
0.9	0.935618686
0.9	0.966456645
0.9	0.937531025
0.9	0.948476105
0.9	0.998186317
0.9	0.932594314
0.9	0.950067554
0.9	1.013028307
0.9	0.984169865
1.2	1.199624928
1.2	1.184729865
1.2	1.173433373
1.2	1.203299341
1.2	1.214299152
1.2	1.145670762
1.2	1.207219198
1.2	1.166378216
1.2	1.188215098
1.2	1.156931728
1.2	1.19162346
1.2	1.153626601
1.2	1.198356764
1.2	1.189791768
1.2	1.190027686
1.2	1.170407251
1.2	1.191300157
1.2	1.182123297
1.2	1.180699573
1.2	1.17297172
1.5	1.666174875
1.5	1.651362293
1.5	1.681076448
1.5	1.599521427
1.5	1.639871389
1.5	1.684065433
1.5	1.613884444
1.5	1.644470567
1.5	1.596364081
1.5	1.6150634
1.5	1.730947188
1.5	1.73481161
1.5	1.772366002
1.5	1.744965978
1.5	1.73762199
1.5	1.760774934
1.5	1.719422218
1.5	1.757389204
1.5	1.667852104
1.5	1.717824674
1.8	1.780136106
1.8	1.715635147
1.8	1.796295449
1.8	1.765044052
1.8	1.844533891
1.8	1.783822526
1.8	1.821727217
1.8	1.801032475
1.8	1.818504567
1.8	1.830923741
1.8	1.374703199
1.8	1.453561447
1.8	1.503093944
1.8	1.419261315
1.8	1.415489723
1.8	1.467440482
1.8	1.427351449
1.8	1.466340447
1.8	1.434409009
1.8	1.452516326
2.1	2.156312403
2.1	2.121731333
2.1	2.111546513
2.1	2.111160784
2.1	2.147125448
2.1	2.12742228
2.1	2.130512676
2.1	2.150594258
2.1	2.152924827
2.1	2.16703176
2.1	2.196163417
2.1	2.200664194
2.1	2.229092016
2.1	2.178519258
2.1	2.174854916
2.1	2.225419151
2.1	2.157115846
2.1	2.183971285
2.1	2.232598002
2.1	2.180081624
2.4	2.422661509
2.4	2.322724015
2.4	2.36478457
2.4	2.343086506
2.4	2.401379791
2.4	2.377365961
2.4	2.399383891
2.4	2.427282022
2.4	2.415523563
2.4	2.371439062
2.4	2.420976946
2.4	2.388518364
2.4	2.389333598
2.4	2.394371208
2.4	2.398299332
2.4	2.380008663
2.4	2.428171567
2.4	2.411921971
2.4	2.38685355
2.4	2.43413362
2.7	2.609921687
2.7	2.649116222
2.7	2.641540759
2.7	2.647250917
2.7	2.661653458
2.7	2.690482924
2.7	2.691273657
2.7	2.606947974
2.7	2.67810425
2.7	2.679006079
2.7	2.660819806
2.7	2.613011706
2.7	2.672166137
2.7	2.672989956
2.7	2.648497573
2.7	2.694215985
2.7	2.651637228
2.7	2.643774122
2.7	2.686084644
2.7	2.663818215
3	3.041968498
3	2.979190491
3	3.022325497
3	2.991156552
3	2.988620086
3	2.962017711
3	2.986947864
3	3.016151118
3	3.012402218
3	3.015176707
3	2.90399071
3	2.928099859
3	2.876151043
3	2.861308402
3	2.901274967
3	2.9164302
3	2.900457399
3	2.904951834
3	2.871617693
3	2.868223399
