72.9604936	82.54707268	86.57307013	92.08503666	96.98789829	100.6257222	102.4841654	103.1595021	104.2938018	106.0589068	106.9684153	104.3757343	101.3062201	99.00322349	97.56654393	97.26846755	97.44580455	98.32695246	99.79901038	101.9200418	105.0589468	109.2676493	113.4826782	114.5600285	114.365204	114.7333833	113.4772287	110.6317951	108.4629219	107.3343522	107.0069715	106.3193462	104.4409618	102.2663046	100.9378687	100.9438567	101.1372305	97.23681807	91.72654146	86.95457103	83.20202547	79.92660422	77.35606758	74.78850879	74.89374523	74.71514147	75.40955794	76.15957784	77.16513287	78.72648992	80.69974255	84.02485741	87.77793853	86.87308654	84.68037357	83.83101018	84.0486141	85.22387379	86.87920226	89.82949912	92.44211181	91.58494211	90.14623957	90.02880642	91.26642744	91.88438456	88.73268525	85.08848994	82.84243531	82.55270069	83.26432455	84.4070875	85.14261603	83.96266655	81.84911451	80.38938276	79.95285303	79.93082955	80.49533888	80.41501019	78.05552256	74.19826867	71.07917993	69.98901103	68.26074954	67.26429828	67.6091113	68.84882253	70.91839419	73.52142357	75.21034812	72.26651566	70.29143635	69.45949762	69.49068197	69.24776594	69.05716027	69.30694178	69.98450071	72.53736149	76.81388624	78.85440554	79.03572611	79.02580369	78.85464094	76.57475207	73.59104871	71.63141256	71.67473492	71.98652136	71.95076327	72.46293433	72.97034611	72.7550161	71.09709624	70.05196667	69.72997265	70.73985465
77.04671971	82.6686793	88.09103256	91.96328126	96.57626779	100.0938306	102.4799332	103.3918156	104.2898019	106.0578697	106.7531621	104.2549569	101.3406703	99.21552586	98.43057601	97.54039803	97.56142448	98.27513172	99.55510635	101.6869754	105.0263774	109.3740719	113.722434	114.7972825	114.619605	114.9306209	113.7164528	110.8577944	108.5783964	107.3875088	106.9311522	106.1839747	104.3309924	102.2968787	101.096106	101.107193	101.0603793	96.9773392	91.33650016	86.78829918	83.54432609	81.1433838	79.26478351	77.22582462	76.11431956	74.5933266	74.11158825	74.41167845	75.07480558	76.78297627	79.91931161	84.22739986	88.30468062	87.34086189	84.45973359	83.0677323	83.30284261	84.49621416	86.62598017	90.01145225	92.84878859	91.61516946	89.82121077	89.68273674	90.95302691	92.00780941	89.23451021	85.53306426	83.10864154	82.16512211	82.48829578	83.6984149	84.9643133	84.52124493	82.7913232	80.974261	79.82520345	78.96907107	79.30909827	79.86055208	78.61631878	75.96081131	73.30150719	69.9515218	66.88170919	63.99978545	63.30258486	64.18349507	68.17224098	73.144664	76.64124935	73.52535726	69.45207038	66.94924944	65.08696949	65.4468344	66.40554267	68.52453267	71.37621359	74.38864743	77.42413406	78.43551313	77.85419947	78.30351091	79.12434746	77.92860984	74.56150083	71.66803191	70.3889951	69.28346085	69.79955653	71.57538977	74.0904642	74.79420654	71.37043037	69.14259708	66.51287224	67.12215905
81.95273488	88.7178627	85.81044247	92.14467293	96.1361599	100.0700898	102.5295709	103.6507417	104.9357215	106.2352407	106.8925598	104.3334701	101.5610848	99.72721856	98.60493714	97.96852138	97.93789798	98.36558867	99.57709729	101.7379816	105.0774043	109.4807653	113.9567212	115.0245249	114.7481581	115.1001935	113.936957	111.0859774	108.8280322	107.6072914	107.1016414	106.3141597	104.5027736	102.534761	101.4306009	101.4211851	101.2613814	96.89489513	91.26001924	87.07521196	84.49098682	82.47263139	81.18741066	79.50022156	77.57601078	75.6004119	74.0397966	72.29128488	72.22459044	74.87003802	79.36950177	84.33707349	88.99163775	87.87060932	84.56477117	82.56450218	82.48027415	83.91063341	86.5665886	90.27750888	93.36989432	91.93601319	89.85168108	89.40836887	90.87506625	92.2967936	89.68118034	86.15812991	83.44944013	81.92331613	81.90676591	83.05270733	84.91245838	85.09767469	83.53689898	81.60765789	79.90618664	78.36429932	78.10384888	79.69238538	79.51640774	77.62445587	75.14292098	71.42298561	66.89156358	60.55976284	56.55323273	56.4430198	64.87778113	73.13144198	78.09487239	75.07900478	69.99050971	64.9441232	59.41070969	58.44538505	64.95340092	69.74075757	72.91562813	75.90283999	78.54742371	78.26690905	76.62207476	77.50799567	79.57660199	78.92508708	75.9602947	72.47424789	68.7701604	64.93678773	67.30417695	70.76923964	75.02191212	76.29386549	72.77189182	68.12104887	63.34050457	63.05019541
75.24146498	83.35189793	87.98972131	92.31079146	96.45481149	100.3062354	102.4045822	103.1545606	104.2630554	106.117083	106.9245683	104.3552011	101.5008425	98.8595947	97.75374007	97.2268268	97.51134773	98.15273828	99.76453628	101.9235795	105.101946	109.3677199	113.7148463	114.8296178	114.6641977	115.0147402	113.7530934	110.8434116	108.5406568	107.393818	107.0292585	106.302492	104.4252272	102.2906778	101.014761	101.0430214	101.1453178	97.16768725	91.59459526	86.97678666	83.30665783	80.38656003	77.56448198	75.70110643	74.74068508	74.6991475	75.29571245	75.79952812	76.79224762	78.44797552	80.71444024	84.21444324	87.9273021	87.02164491	84.59110833	83.63516546	84.00940053	85.02709255	86.92139948	89.89269791	92.5909344	91.61867463	90.02162419	89.90035064	91.18406031	91.9297964	88.93815436	85.16900102	83.02215063	82.40458274	83.05646205	84.28517765	85.0894335	84.09848729	82.02984526	80.51937806	79.82188815	79.83628452	80.1888218	80.32990234	78.19515162	74.7169369	71.56485744	69.96195225	67.81615192	67.0740802	66.86569619	68.29554901	70.24799919	73.18183957	75.83304341	72.81730052	69.73987751	68.71903989	68.78976529	68.19611591	68.32861781	68.78827781	70.16419101	72.99970013	77.04102546	78.75241477	78.84521167	78.89272453	78.94798937	76.84850651	73.97713452	72.0733608	71.85974454	71.38343666	71.33994873	71.9282926	72.81653009	73.4185774	71.4066209	69.83195944	69.13228384	69.95669912
69.60657445	81.35324439	86.83450634	91.35760442	96.70451137	100.3120569	102.5490751	103.2766884	104.2942336	106.1644889	107.0720864	104.3492614	101.1699831	99.52747332	97.67752372	97.45755331	97.6206837	98.2937969	99.7471074	101.8391557	104.9544382	109.3351354	113.8462663	114.9180017	114.6984372	115.0645007	113.8362027	110.803813	108.4893951	107.3494975	107.017671	106.3343009	104.435896	102.3168914	101.0332908	101.0934622	101.2538607	97.18978217	91.54386207	86.93700102	83.53141185	80.64391141	78.07854481	76.25343378	75.35205209	74.42136962	74.80508895	74.95679082	76.37609168	78.28685149	80.53686708	84.20144914	88.17450916	87.06956929	84.60659879	83.54409653	83.85034087	84.89126481	86.80654825	89.87696332	92.78204901	91.6656734	89.98173653	89.82881322	91.20858762	92.13193293	88.97960044	85.18577268	82.83166592	82.40621095	83.10042285	84.22864817	85.11758582	84.33516346	82.1534926	80.46814968	79.85661177	79.5656886	79.95072862	80.27295197	78.36495052	75.24890167	72.04872739	69.20555621	67.88019172	65.54875229	65.11976072	67.99339949	69.70735593	73.12222855	75.94110184	72.62076967	69.22948216	68.13962097	68.44302515	68.21676984	68.40879497	68.4904122	70.34395863	73.51964958	77.05814729	78.68900431	78.60832639	78.79353451	79.0485755	77.27717108	73.90263037	71.99901468	71.39555266	71.05505401	71.23504957	71.81223339	73.40478168	73.88346346	71.20970895	69.68475471	68.83089586	68.84616837
75.73981698	82.99811096	84.08558782	91.89580033	95.75079019	99.86681458	102.0493744	102.9141158	103.8946879	105.5072722	106.3781602	104.2415843	100.9402289	98.70988053	97.82738248	97.02683646	97.11455271	97.83058222	99.15529146	101.3830003	104.6359605	108.8960476	113.3461311	114.410762	114.1973881	114.561038	113.3170087	110.4565761	108.1486755	106.9790821	106.5672134	105.8333811	103.9650334	101.8881334	100.6296832	100.6454123	100.6899081	96.66099493	91.04903512	86.53225188	83.05335497	80.17764579	77.89425812	76.26092628	74.33668366	74.3540707	73.59487755	74.48780873	75.43232771	77.13946429	80.0027719	83.80326419	87.76481387	86.65616586	83.95512733	82.74198812	82.98832175	84.23730162	86.4987771	89.53253168	92.36783279	91.15353411	89.45098725	89.29203382	90.59674601	91.59703149	88.69285466	85.02922071	82.73905938	81.78171499	82.01629927	83.45598293	84.48859354	83.95761291	82.0178193	80.37966395	79.40817023	79.07697773	79.19151664	79.47781773	77.81652206	74.96902399	72.19612025	69.7503203	67.26768597	65.26862138	64.27784372	66.13863089	68.87670677	72.31437854	75.83537283	72.34138536	69.04543005	66.87564586	66.20606115	66.74460352	67.59174503	68.73820589	70.60807144	73.45100567	76.85547114	77.87962481	77.667313	78.01229935	78.70015107	77.28718689	73.95651246	71.4562068	69.69875305	69.24750209	69.48813278	70.98919638	72.98934152	73.99727255	71.01373853	68.248016	67.26139038	67.66108077
82.67175974	84.75043102	90.29577314	91.87251575	97.01109895	100.1336119	102.505557	103.4319476	104.3800803	106.1108372	106.7302849	104.3877579	101.4585119	99.51901709	98.16008765	97.61830571	97.55798831	98.29970711	99.56750297	101.8003739	105.0066664	109.3748857	113.7324919	114.8339434	114.6098534	114.9645498	113.7562275	110.8928649	108.5710275	107.4140739	106.9668778	106.2304731	104.3829998	102.3270832	101.1200777	101.1128798	101.1114628	96.99252338	91.40460004	87.02849283	83.69657758	81.34933735	78.94298558	77.456482	75.79439001	74.59606084	74.14615007	73.95860353	75.03649109	77.21300448	79.84905251	84.11098884	88.34068774	87.32124216	84.39454356	83.1179349	83.31423555	84.51895186	86.66744788	90.01363219	92.73774479	91.68425659	89.85081244	89.64784065	90.93616789	91.99305872	89.24219677	85.5295145	83.05651728	82.13069138	82.46824248	83.75990553	84.99512033	84.61578968	82.68902652	80.96685673	79.68438835	79.20443095	79.33898827	79.80366978	78.77673802	76.06271241	73.37371373	69.97561774	66.97574469	63.53595892	62.50222511	64.95206847	67.93498888	73.12439612	76.74250136	73.44434728	69.51571584	66.84321997	65.13493614	65.04113442	66.93348768	68.66834703	71.16617254	74.49388144	77.66778426	78.22336997	77.79386076	78.17552771	79.18359741	77.72109133	74.66766516	71.65815395	69.93425712	69.56571939	70.17201288	71.62577547	74.04546897	74.74158383	71.89140682	68.62426466	66.58469084	67.13707113
80.00014162	87.22928547	79.78964694	92.4525876	96.66920623	99.94596697	102.6973107	103.6867371	104.6766601	106.4089299	107.0135878	104.3911047	101.5400083	99.77536488	98.69507816	98.10331243	97.93878421	98.33245507	99.76003548	102.0079643	105.1471308	109.5077829	114.0547361	115.1315246	114.8596904	115.2046984	114.0045615	111.1366675	108.8537252	107.6866039	107.2089092	106.4353979	104.5720555	102.5505965	101.4046233	101.4097503	101.4085817	97.13258831	91.37683494	87.05415589	84.02313423	82.1120548	80.24361564	78.80499493	77.21358129	75.48801816	74.47708653	73.47253381	74.09676808	76.14350048	79.68756812	84.27609696	88.81497677	87.74620683	84.73410862	83.14718096	83.14239614	84.35637048	86.85683498	90.32032616	93.24743693	92.02002137	90.05968932	89.60746335	91.08215896	92.34366994	89.65617122	85.93308141	83.55388388	82.19435811	82.51116691	83.58080771	85.09816318	84.87687968	83.31376742	81.69209057	80.18180974	79.02563864	78.95207495	79.88261292	79.02608265	77.16252833	74.12031885	70.99023649	66.42851218	62.37495562	59.82305649	61.0998992	66.81183001	72.60765709	77.45299632	74.54532724	70.19568994	66.18147436	63.02235378	62.51626748	65.25545413	68.63935149	72.02503034	74.99009515	78.29342812	78.56928839	77.4419417	78.02541815	79.67628823	78.42042343	75.36700291	72.24087472	69.71359413	68.06085724	68.61309759	71.46845201	74.56786589	75.74372413	72.56697999	68.61941815	65.2069817	65.6830812
77.60616698	83.36845423	89.45313222	91.10385085	96.75336702	100.0137122	102.0980338	102.9848082	104.269993	105.900424	106.6198551	103.9316955	101.1745324	99.14628067	97.71933627	97.35250973	97.38173258	98.02721541	99.36742691	101.6606125	104.7795617	109.1009707	113.5054981	114.6131795	114.4072305	114.762677	113.5170688	110.580699	108.3495653	107.1910077	106.7609701	106.0454771	104.1512067	102.0927586	100.828746	100.8335897	100.8943245	96.82716947	91.29894045	86.66903066	83.28666371	80.42850289	78.6420755	76.61605159	75.34271172	74.43631584	74.02224982	74.36037748	75.23032435	77.17046919	80.10219995	83.87990049	87.94021415	86.96402026	84.17666522	83.11901876	83.2848263	84.43621172	86.59265812	89.69412251	92.57098987	91.46050341	89.74032147	89.51967302	90.81156539	91.79303884	88.87912945	85.14126664	82.72236091	82.05109311	82.48720242	83.70693431	84.68782471	84.10725067	82.25168807	80.56343369	79.66699061	79.32717463	79.46460244	79.92627411	78.15552485	75.31259633	72.17272927	69.59335498	66.43102961	64.49614494	63.67913191	66.4790294	68.82520623	72.80141746	76.06041548	72.94403172	69.45893118	67.62139936	66.18814531	66.18421231	67.24190411	68.41686585	70.45808335	73.45521997	76.94869347	78.36092889	78.13001712	78.25306741	78.95513324	77.38781575	74.00316703	71.72161066	70.29064884	69.95210339	70.12372891	71.04119523	73.25985675	73.99348354	71.16518346	69.16887343	67.51942521	68.34213852
76.75226155	84.27636481	87.46145841	90.67545247	95.83781982	100.0955108	102.3418413	103.3667045	104.4043175	105.944853	106.5714041	104.3832773	101.2709077	99.65034379	98.28506821	97.51653199	97.52408788	98.18443712	99.49313066	101.6399623	104.9225701	109.3137427	113.6793588	114.7780225	114.5755517	114.8705449	113.6742565	110.8529862	108.5159084	107.3490987	106.8940217	106.1413195	104.310173	102.2771417	101.0705911	101.0555311	100.9663387	96.85779847	91.16852725	86.88789528	83.54926363	81.47426526	79.62119568	77.68822736	76.02096001	74.7165673	74.37652113	73.67723281	74.47508498	76.51426147	79.82126822	84.11172184	88.32702056	87.35911272	84.35542326	82.90780715	83.06603937	84.23482496	86.64744301	90.0854002	92.85936315	91.6505058	89.84613919	89.48406244	90.83996731	91.96722612	89.24885146	85.55305197	83.0260235	82.04192881	82.30346363	83.50334661	84.80190826	84.57616626	82.79099203	80.98685443	79.7690084	79.0649398	79.1117296	79.74656404	78.7465757	76.38112519	73.72040497	70.30794503	66.32837769	63.44365686	62.27189048	63.5605041	67.60746456	72.84421058	76.74819988	73.95364408	69.17900982	66.20203505	64.13164332	64.81271595	66.49391387	68.66930253	71.4661449	74.67976239	77.65372077	78.33994145	77.54720067	78.05197463	79.23472541	78.04866608	74.69640664	71.94211458	70.05514531	69.12241909	69.14838397	71.59817783	73.93712202	74.91168491	71.94070424	68.25454834	65.6140962	66.45102069
