0.3	0.322152562
0.3	0.356585334
0.3	0.356388624
0.3	0.341787982
0.3	0.322123875
0.3	0.34704816
0.3	0.329178969
0.3	0.324497005
0.3	0.361062688
0.3	0.336079075
0.3	0.276420744
0.3	0.256277589
0.3	0.227881186
0.3	0.242648343
0.3	0.25974204
0.3	0.259535707
0.3	0.256621113
0.3	0.262108025
0.3	0.237659236
0.3	0.253582596
0.6	0.952631209
0.6	0.955274117
0.6	0.956350743
0.6	0.952587772
0.6	0.940862292
0.6	0.931802958
0.6	0.925222063
0.6	0.888272426
0.6	0.907755564
0.6	0.885099609
0.6	0.619351729
0.6	0.632029426
0.6	0.639205091
0.6	0.660858656
0.6	0.682355135
0.6	0.677956718
0.6	0.7032665
0.6	0.604143752
0.6	0.63610765
0.6	0.62093124
0.9	1.009977498
0.9	1.006598083
0.9	1.025271211
0.9	1.017173304
0.9	1.004688382
0.9	0.993417108
0.9	0.987035238
0.9	0.98080209
0.9	0.995077228
0.9	0.99378448
0.9	0.687373117
0.9	0.691901205
0.9	0.688963559
0.9	0.676066732
0.9	0.695564458
0.9	0.693632176
0.9	0.652069026
0.9	0.695926773
0.9	0.689014153
0.9	0.665690803
1.2	1.106094517
1.2	1.126250367
1.2	1.160971209
1.2	1.144780586
1.2	1.14007455
1.2	1.133293314
1.2	1.153531757
1.2	1.145885404
1.2	1.149223629
1.2	1.141620611
1.2	1.273681114
1.2	1.203807391
1.2	1.21636797
1.2	1.21482077
1.2	1.219506376
1.2	1.209379693
1.2	1.222892184
1.2	1.231615065
1.2	1.269953227
1.2	1.293173786
1.5	1.422360513
1.5	1.397203691
1.5	1.413373191
1.5	1.441737647
1.5	1.42446518
1.5	1.456970034
1.5	1.413315742
1.5	1.440056109
1.5	1.463874595
1.5	1.50286269
1.5	1.546876116
1.5	1.530085541
1.5	1.534923253
1.5	1.520545646
1.5	1.489052189
1.5	1.500376779
1.5	1.481062267
1.5	1.485737556
1.5	1.470690299
1.5	1.467454233
1.8	1.839163766
1.8	1.827883477
1.8	1.836112442
1.8	1.824579887
1.8	1.822603748
1.8	1.834612121
1.8	1.81692879
1.8	1.838603389
1.8	1.84334927
1.8	1.850421459
1.8	1.730638312
1.8	1.745203272
1.8	1.733691196
1.8	1.7187635
1.8	1.723642236
1.8	1.69438292
1.8	1.71006697
1.8	1.694690589
1.8	1.702832873
1.8	1.678940711
2.1	2.133019353
2.1	2.117856988
2.1	2.134578784
2.1	2.123452586
2.1	2.142271611
2.1	2.130995397
2.1	2.160222656
2.1	2.172457601
2.1	2.166531484
2.1	2.090441077
2.1	2.093756809
2.1	2.059278443
2.1	2.086485212
2.1	2.093974488
2.1	2.094377086
2.1	2.086629112
2.1	2.083930323
2.1	2.077933348
2.1	2.074580851
2.1	2.070379563
2.4	2.320339772
2.4	2.3200926
2.4	2.308599742
2.4	2.30838069
2.4	2.325055699
2.4	2.315545465
2.4	2.31094224
2.4	2.302926331
2.4	2.334184949
2.4	2.330208074
2.4	2.392143754
2.4	2.447136711
2.4	2.422794884
2.4	2.440201829
2.4	2.420813546
2.4	2.444443916
2.4	2.441590439
2.4	2.428674747
2.4	2.457930743
2.4	2.439103893
2.7	2.717983444
2.7	2.722244401
2.7	2.694109183
2.7	2.679524886
2.7	2.68350406
2.7	2.718625888
2.7	2.692766815
2.7	2.734437849
2.7	2.647398632
2.7	2.680399665
2.7	2.652128567
2.7	2.652859271
2.7	2.666218362
2.7	2.661215736
2.7	2.666814409
2.7	2.656717149
2.7	2.688692742
2.7	2.630439535
2.7	2.671510611
2.7	2.684292552
3	3.001343625
3	2.988653974
3	2.99499434
3	2.989519209
3	2.994741139
3	2.996448701
3	2.999698515
3	2.976447021
3	2.985114887
3	3.013054947
3	2.872261007
3	2.89218779
3	2.885130853
3	2.873217179
3	2.894870563
3	2.942976139
3	2.941975183
3	2.910942408
3	2.930401518
3	2.933306374
